id,customer_id,product_id,order_creation_time,sale_quantity,sale_price_per_item,sale_price_before_discount,discount_platform,discount_seller,discount_total,sales_price_after_discount,payment_method_id,order_status
60df0897-081d-878e-b502-c5bfe468df50,311,5,2023-08-09 16:50:26,2,93.99,187.98,0.00,13.16,13.16,174.82,5,3
5f8803a7-56bd-de6b-71c5-f6da7cb35b2a,761,34,2023-08-09 18:50:33,3,54.95,164.85,0.00,0.00,0.00,164.85,1,2
39cd57a0-c6d2-026b-6cdb-0c1d3bc295fe,60,89,2023-08-09 19:55:59,3,108.00,324.00,0.00,42.12,42.12,281.88,5,3
377bdd0a-c729-45bd-05aa-0d11ecde5067,749,7,2023-08-09 23:00:52,2,55.99,111.98,12.32,1.12,13.44,98.54,2,1
cd8d4a9c-b7ae-10a6-6586-2a71ca7c76ba,346,85,2023-08-09 23:25:44,1,76.99,76.99,0.00,0.00,0.00,76.99,5,3
7a372aab-6a77-f3b8-ffc4-7654aa1fcbd8,618,56,2023-08-09 23:41:40,1,73.95,73.95,3.70,3.70,7.40,66.55,5,2
ceb52c6d-fd97-bf82-aeae-e71590096ee5,577,91,2023-08-10 01:38:38,1,94.99,94.99,4.75,0.00,4.75,90.24,7,1
34932a1f-f303-a9d9-3b1f-cf871ae3627c,93,49,2023-08-10 01:51:35,1,150.95,150.95,0.00,18.11,18.11,132.84,5,1
a5574861-db05-83da-20d1-bd4c7eeb1c50,583,73,2023-08-10 02:00:02,2,112.00,224.00,13.44,0.00,13.44,210.56,5,3
bfcdd35b-a4d6-a5f0-808c-37a05684eb52,661,65,2023-08-10 02:36:19,1,11.95,11.95,0.60,0.00,0.60,11.35,6,1
dd028efb-a0eb-022a-ff7e-f3d3a688a137,903,54,2023-08-10 03:50:13,2,109.00,218.00,0.00,23.98,23.98,194.02,5,2
38b5f1d4-079c-9a29-4f9a-de4af2211c1b,337,14,2023-08-10 08:57:01,3,10.00,30.00,1.20,0.00,1.20,28.80,3,1
de70d592-0361-ba67-4e1e-2219a2782ccf,707,52,2023-08-10 11:05:09,3,85.00,255.00,0.00,20.40,20.40,234.60,1,1
0198de14-52a3-cd32-dfb5-203c5b6c8d9f,34,58,2023-08-10 12:12:03,3,75.99,227.97,0.00,0.00,0.00,227.97,4,1
c1cad22a-70a6-b999-342d-893e97d2bc80,675,68,2023-08-10 12:15:14,3,22.99,68.97,8.28,0.69,8.97,60.00,1,2
597b45a9-e034-862f-a329-4353bcb7450a,354,87,2023-08-10 15:02:15,2,32.99,65.98,0.00,9.90,9.90,56.08,4,2
3512ec41-0cb9-e7e3-4e94-dbd257c57887,812,99,2023-08-10 15:29:09,2,35.95,71.90,0.00,7.19,7.19,64.71,2,2
9ffc66a2-f381-e7cb-b572-4a99fce80fad,242,26,2023-08-10 15:52:22,3,96.95,290.85,37.81,0.00,37.81,253.04,2,2
3324a76a-7eda-7e26-e68b-780fdfc21a30,497,13,2023-08-10 15:58:34,3,86.99,260.97,28.71,0.00,28.71,232.26,4,3
396284b3-206f-e91f-c72b-79834557b7b6,873,75,2023-08-10 20:30:27,2,43.95,87.90,0.88,10.55,11.43,76.47,5,2
518915ba-fa47-ca32-a80f-e043efaf3762,507,92,2023-08-11 00:12:58,2,77.99,155.98,17.16,0.00,17.16,138.82,2,2
499efa7b-6e75-637f-c49e-6590d3685225,868,70,2023-08-11 00:35:04,3,60.95,182.85,0.00,25.60,25.60,157.25,5,3
d9e1eae8-6014-fcdd-92b6-62a1bbb7e3f1,428,95,2023-08-11 00:58:38,3,58.95,176.85,24.76,0.00,24.76,152.09,2,3
1a2574fb-f9ce-931e-abf1-b6587b486a58,641,45,2023-08-11 02:32:01,3,23.00,69.00,0.00,0.00,0.00,69.00,5,2
a9f373fb-8135-7ba6-cd1a-9f67026db225,44,3,2023-08-11 05:47:34,1,60.00,60.00,0.00,1.80,1.80,58.20,2,3
d8028126-7682-ce45-d85f-e7eeb5bc2fcd,36,39,2023-08-11 06:00:02,1,60.00,60.00,0.00,0.00,0.00,60.00,6,2
265a49de-ea9f-9c88-78da-a90f1695df12,1,89,2023-08-11 06:26:53,2,108.00,216.00,17.28,19.44,36.72,179.28,4,3
aec24850-4f90-0e22-e5c7-50184f217132,317,25,2023-08-11 06:51:03,3,85.95,257.85,2.58,30.94,33.52,224.33,6,1
5cdf2b7e-0b12-d3f2-c896-6a1e4123e8da,914,29,2023-08-11 12:38:40,1,85.00,85.00,0.00,9.35,9.35,75.65,5,3
d0409c59-8ad8-58bb-9595-043d11471f32,465,24,2023-08-11 20:42:00,2,156.00,312.00,3.12,24.96,28.08,283.92,4,1
df633022-0f71-a7e2-fed0-f8d57ddb4563,584,67,2023-08-11 21:18:47,2,25.99,51.98,0.00,0.52,0.52,51.46,5,2
b583170c-39c6-5394-e87e-0e76fedf62d8,109,27,2023-08-11 21:45:52,1,53.99,53.99,1.62,3.78,5.40,48.59,4,3
c0b5ca46-6698-072b-3337-36d045710f10,652,54,2023-08-12 06:56:06,3,109.00,327.00,0.00,0.00,0.00,327.00,2,2
c5220b6e-0909-2775-b4f8-587107ad582d,623,85,2023-08-12 10:00:49,3,76.99,230.97,13.86,0.00,13.86,217.11,3,1
0f760ced-194b-a4e6-6aba-3a16ceeba061,385,54,2023-08-12 11:41:48,2,109.00,218.00,23.98,2.18,26.16,191.84,1,2
f551138a-2194-bb9b-9864-a9ab4d9a6f2e,968,34,2023-08-12 12:55:51,3,54.95,164.85,11.54,0.00,11.54,153.31,6,1
ada6ac0c-0b12-7665-99a9-bee141f03239,114,104,2023-08-12 12:58:35,1,0.00,0.00,0.00,0.00,0.00,0.00,3,2
1dd2b771-ace2-2e02-2461-3f9ee016b0ce,544,92,2023-08-12 13:19:44,1,77.99,77.99,11.70,0.00,11.70,66.29,3,2
c93ef0ac-2d33-0f9f-fa20-f5f8e33b27e5,471,86,2023-08-12 14:26:10,3,79.00,237.00,9.48,0.00,9.48,227.52,6,3
291f6fa1-616e-1ac1-a4a9-38256d290d52,349,46,2023-08-12 18:16:59,3,86.95,260.85,0.00,0.00,0.00,260.85,2,2
7f499611-1d7d-b13a-8b75-8943c112e9f7,519,74,2023-08-12 18:22:57,3,127.99,383.97,11.52,34.56,46.08,337.89,3,2
281b67bf-ca0f-7d41-f56a-0b1b8e201a1e,287,34,2023-08-12 18:27:00,3,54.95,164.85,0.00,19.78,19.78,145.07,2,2
4e601d84-76d1-52ed-a6fd-26577473d907,803,92,2023-08-12 18:45:15,2,77.99,155.98,0.00,0.00,0.00,155.98,3,2
d8d65485-fe29-fb16-0ecc-bcce11bf1bbf,858,70,2023-08-12 19:39:50,2,60.95,121.90,0.00,12.19,12.19,109.71,5,2
400ecfd0-01a4-bd0d-7bce-274846c2bf1f,412,57,2023-08-13 00:28:45,3,84.99,254.97,28.05,0.00,28.05,226.92,1,1
b9bc800b-0bb3-3aad-bcd2-aa13aff1113f,786,50,2023-08-13 01:17:28,1,91.95,91.95,0.00,0.00,0.00,91.95,1,2
aa4249fd-f3f6-aed9-6238-b39f0eb0f578,445,56,2023-08-13 05:26:13,2,73.95,147.90,0.00,0.00,0.00,147.90,4,2
e191452f-2776-77fc-d294-17b93c899bc1,165,84,2023-08-13 09:08:05,1,57.95,57.95,5.22,0.00,5.22,52.73,5,1
16598cdd-e3a7-a0a3-41e6-7af0762e8098,127,6,2023-08-13 10:43:40,2,115.00,230.00,0.00,0.00,0.00,230.00,4,1
23568b66-19cf-80bd-71a4-bf361ed2f5c2,595,34,2023-08-13 10:44:47,1,54.95,54.95,0.00,2.75,2.75,52.20,4,1
5e1fb577-2f19-9cad-0c24-43448745e962,646,4,2023-08-13 11:24:22,2,65.99,131.98,3.96,0.00,3.96,128.02,1,2
b1697774-bac5-692a-b8b5-ea9dee076f7b,153,29,2023-08-13 12:23:55,2,85.00,170.00,0.00,0.00,0.00,170.00,1,1
fb91084b-b6c3-34a6-296e-06e4b4e664f1,381,87,2023-08-13 12:27:46,2,32.99,65.98,7.26,9.24,16.50,49.48,3,1
4e8b60df-4cd2-2ac7-3481-8bbfe1642124,654,85,2023-08-13 13:22:54,3,76.99,230.97,0.00,0.00,0.00,230.97,6,3
c75f69d0-ca2c-a1fc-f2a1-2b81333dd738,753,41,2023-08-13 13:55:53,1,24.99,24.99,0.00,0.00,0.00,24.99,1,2
66bd0beb-51ae-0442-ad7e-fc1ffe86172f,878,38,2023-08-13 14:00:14,1,23.99,23.99,0.96,1.20,2.16,21.83,2,1
d42163f7-64e1-4c05-f652-ffa92ee3811d,674,94,2023-08-13 15:44:29,2,44.00,88.00,7.04,0.00,7.04,80.96,6,3
2dfb9ce3-b2f2-a628-f4ba-9a078dde9da9,319,15,2023-08-13 18:33:10,1,87.99,87.99,0.00,0.00,0.00,87.99,7,3
85e1c825-15ba-e9d3-ea1a-43ee320cbe84,109,96,2023-08-13 19:02:12,3,143.95,431.85,0.00,47.50,47.50,384.35,4,2
653bd63b-6771-14ad-4d6b-388b9cbb961e,469,98,2023-08-13 19:36:11,1,161.95,161.95,6.48,6.48,12.96,148.99,7,2
fdf28f94-d89f-c328-1d0e-14d1b8eec133,913,34,2023-08-13 20:39:43,1,54.95,54.95,2.20,0.00,2.20,52.75,4,2
255515c0-c3b4-d3b1-1c8c-8b6934fc3fcb,183,86,2023-08-13 21:33:50,2,79.00,158.00,14.22,0.00,14.22,143.78,3,3
4764b9ee-ddd0-cd6c-c5d8-fe17371c2836,7,32,2023-08-14 03:46:06,3,60.95,182.85,3.66,5.49,9.15,173.70,2,1
21812f30-d4bc-cf4c-6ddc-c122e75a11fb,455,41,2023-08-14 06:34:00,2,24.99,49.98,0.00,0.00,0.00,49.98,1,3
97249c1f-4c48-c63c-bd37-525fabbd0183,949,97,2023-08-14 08:31:28,3,120.00,360.00,0.00,0.00,0.00,360.00,4,1
b48babc4-508f-4c27-dca9-090459864b05,881,104,2023-08-14 09:36:18,2,0.00,0.00,0.00,0.00,0.00,0.00,3,1
c1cdbd58-4134-a5fc-29c9-6b2df145b960,120,33,2023-08-14 10:58:24,1,110.95,110.95,2.22,3.33,5.55,105.40,1,3
9f594f0c-7d2a-2591-1bac-27ee0c795a85,253,94,2023-08-14 11:30:31,1,44.00,44.00,0.00,3.52,3.52,40.48,4,2
c81015c1-f7ce-f078-4036-d3a1d1914a3f,857,19,2023-08-14 13:17:01,1,16.00,16.00,0.96,0.00,0.96,15.04,2,1
f63f53af-c28d-04e4-66b5-1f6aed5c2555,304,46,2023-08-14 19:44:15,2,86.95,173.90,0.00,0.00,0.00,173.90,6,3
8c0ae6c5-1332-5b3c-f528-5f4587cb0010,861,7,2023-08-14 19:57:17,1,55.99,55.99,3.36,0.00,3.36,52.63,3,2
94ca941d-d135-11d3-49b1-1a1a3781cf32,421,23,2023-08-14 20:28:00,3,84.95,254.85,2.55,0.00,2.55,252.30,6,2
10edcee7-03e0-5e1f-c71f-c3136ece4011,941,81,2023-08-14 21:06:27,2,56.99,113.98,0.00,10.26,10.26,103.72,3,2
57ce805c-6085-f680-7afd-042792396d57,5,13,2023-08-15 01:49:58,2,86.99,173.98,8.70,0.00,8.70,165.28,1,1
741e853f-897f-6386-a60b-db86919e90dd,46,10,2023-08-15 01:59:50,1,118.00,118.00,7.08,9.44,16.52,101.48,3,2
b4212405-0d1c-8c2c-2d48-0880474972af,456,98,2023-08-15 03:03:07,1,161.95,161.95,19.43,0.00,19.43,142.52,2,2
f237b729-88cd-ef6d-e0cd-f5b692ff72f6,95,32,2023-08-15 05:27:07,3,60.95,182.85,0.00,0.00,0.00,182.85,2,2
3064765f-724c-d6d6-8aac-b7dcbeb828f7,717,47,2023-08-15 05:36:44,3,105.00,315.00,0.00,0.00,0.00,315.00,5,2
9126123f-9f45-8815-2952-3ca8785e90c5,50,98,2023-08-15 07:46:41,2,161.95,323.90,0.00,0.00,0.00,323.90,3,2
9312e85d-6b14-1d29-7799-adfe8d436921,50,65,2023-08-15 09:38:03,2,11.95,23.90,2.39,0.00,2.39,21.51,7,2
49948099-1a5a-5094-dcf7-a9a717dea4aa,237,28,2023-08-15 12:04:01,1,108.00,108.00,0.00,0.00,0.00,108.00,2,3
30c9961e-f5fa-8191-34ab-4ceac7adf05e,860,39,2023-08-15 16:47:21,2,60.00,120.00,16.80,7.20,24.00,96.00,4,2
044e7052-463a-4f62-d503-f94b9201fbca,482,3,2023-08-15 20:20:51,2,60.00,120.00,0.00,0.00,0.00,120.00,4,1
7f6eb76e-0e85-ae1d-c68f-1a16a3f3804f,28,47,2023-08-15 22:33:44,2,105.00,210.00,31.50,0.00,31.50,178.50,3,3
66cae2e9-622b-c16f-84b4-0c5c81233b7c,803,3,2023-08-15 23:55:57,1,60.00,60.00,3.60,4.80,8.40,51.60,4,3
e227c706-bbfd-3eb0-2728-2a360065c66d,756,78,2023-08-16 01:12:42,3,102.99,308.97,0.00,43.26,43.26,265.71,3,2
2b006282-bdcf-6b45-ff98-a4152d9f242f,662,66,2023-08-16 03:42:34,1,23.95,23.95,3.59,0.72,4.31,19.64,4,3
25870ebd-69f7-1d84-db1d-210548e38663,848,55,2023-08-16 09:26:21,1,12.99,12.99,0.00,1.43,1.43,11.56,1,3
27a0732e-ec16-8bce-d5b8-c406ccef17d4,350,5,2023-08-16 15:32:29,2,93.99,187.98,15.04,26.32,41.36,146.62,4,1
58d68100-4026-51dd-32b5-e56018a78d10,679,25,2023-08-16 15:46:29,1,85.95,85.95,0.00,0.00,0.00,85.95,3,3
0fe9fe82-625b-0962-1475-cc2947d7619e,965,70,2023-08-16 22:05:34,2,60.95,121.90,0.00,0.00,0.00,121.90,7,1
01904f78-7137-66cd-bf09-07f332b3044f,398,68,2023-08-16 22:41:49,3,22.99,68.97,9.66,6.90,16.56,52.41,2,3
0e219e19-9bf5-86d5-8e71-15e9d474c502,508,56,2023-08-17 01:37:54,3,73.95,221.85,0.00,22.19,22.19,199.66,3,2
f0287faa-4377-1077-0a5d-0f763e45347a,597,81,2023-08-17 01:50:26,2,56.99,113.98,15.96,9.12,25.08,88.90,5,3
ac494ec3-28d8-ac9c-d7e4-68163160f122,779,57,2023-08-17 02:35:46,2,84.99,169.98,0.00,15.30,15.30,154.68,6,3
3a8adf10-b259-f886-ae62-d53703d125b4,231,28,2023-08-17 02:55:32,2,108.00,216.00,15.12,6.48,21.60,194.40,6,1
ba61cc9a-a52c-94d8-2993-28a195c9b389,259,53,2023-08-17 02:57:34,2,45.00,90.00,0.90,2.70,3.60,86.40,3,2
8f8ba820-cf10-afb2-f9d6-a878d6c4ad5b,297,60,2023-08-17 03:00:39,1,8.99,8.99,0.81,0.27,1.08,7.91,3,1
ef4f1a6c-bdfd-a692-509f-06e63e82b212,844,9,2023-08-17 03:22:17,3,126.00,378.00,0.00,0.00,0.00,378.00,4,2
2ec6db22-4b17-4bc9-16b0-6fd6abddc1a6,504,7,2023-08-17 06:05:38,1,55.99,55.99,6.72,0.00,6.72,49.27,3,3
2aa48889-0c71-844d-5dda-3c083290935c,680,54,2023-08-17 11:38:23,1,109.00,109.00,0.00,10.90,10.90,98.10,4,2
578af2d6-e05d-58d9-3232-684c03bc32ce,530,12,2023-08-17 12:04:05,2,136.95,273.90,30.13,0.00,30.13,243.77,6,3
4768b1ff-f4a3-d226-221d-fbf5f285b3c1,577,52,2023-08-17 12:07:55,2,85.00,170.00,8.50,0.00,8.50,161.50,3,1
d0196add-1435-f9a5-5596-48cc44b80978,253,92,2023-08-17 16:14:30,2,77.99,155.98,21.84,0.00,21.84,134.14,1,3
56875646-41ae-d5b9-6b36-cc143633bed6,862,77,2023-08-17 16:40:32,2,9.00,18.00,0.00,0.00,0.00,18.00,7,1
09be38de-ba18-bbf5-ae05-337a3780e6c9,631,65,2023-08-17 17:46:53,1,11.95,11.95,0.00,0.72,0.72,11.23,3,3
e9393fe6-3cfa-ab7d-c791-cf4a15497d2d,109,29,2023-08-17 18:41:48,2,85.00,170.00,0.00,0.00,0.00,170.00,1,1
123acfcc-040c-2587-d53b-39d6c0d5dec5,671,64,2023-08-17 20:21:59,3,102.00,306.00,27.54,18.36,45.90,260.10,2,1
7d2b2e80-0c6f-5e04-dc74-8c407f18cf3d,722,60,2023-08-17 22:57:11,3,8.99,26.97,0.81,0.00,0.81,26.16,5,3
4c1f8ece-1867-d766-9adc-83e3208b6d6e,252,54,2023-08-18 00:57:38,3,109.00,327.00,0.00,0.00,0.00,327.00,2,3
c4272cf6-58a7-c271-db21-7382a7bbd064,367,24,2023-08-18 03:24:13,1,156.00,156.00,0.00,12.48,12.48,143.52,2,3
07a99b03-3d75-a159-766b-41d8766550f1,250,3,2023-08-18 03:38:04,3,60.00,180.00,0.00,0.00,0.00,180.00,7,3
d5a84911-0450-0f9e-5675-1b82be9e9ce6,310,86,2023-08-18 04:27:54,1,79.00,79.00,4.74,0.00,4.74,74.26,3,3
47971651-ddc1-78f2-f00c-815ed216edf2,675,52,2023-08-18 09:07:48,3,85.00,255.00,0.00,0.00,0.00,255.00,1,1
4f3fd246-3255-2730-3a84-d02f28f0be39,521,38,2023-08-18 09:45:44,1,23.99,23.99,0.00,0.00,0.00,23.99,6,2
7abaae94-669d-6fed-8023-a8da69846955,335,52,2023-08-18 12:17:54,3,85.00,255.00,15.30,0.00,15.30,239.70,6,2
ae667ff7-6b8b-3a7d-57e8-e2ce4970bfb3,754,36,2023-08-18 13:05:55,3,131.95,395.85,0.00,0.00,0.00,395.85,3,1
78d9cfd0-49e0-892e-c1d5-bd21ec44e051,797,65,2023-08-18 14:06:11,3,11.95,35.85,4.66,0.00,4.66,31.19,7,2
c3e8799c-cf87-c920-958e-fc724a084860,542,50,2023-08-18 16:21:26,1,91.95,91.95,0.00,0.00,0.00,91.95,6,2
09e32f6f-13c2-5251-9b22-b8d89d8d83f5,73,16,2023-08-18 16:29:37,1,123.00,123.00,6.15,18.45,24.60,98.40,3,3
0a6c93bb-bee9-016a-01da-a9be4eaae95a,918,2,2023-08-18 16:36:29,2,96.99,193.98,1.94,0.00,1.94,192.04,5,1
4edaa2c1-899e-01e3-5670-de1e0543431b,531,87,2023-08-19 00:32:21,3,32.99,98.97,0.00,0.99,0.99,97.98,4,1
0e7441bc-c2a5-7f2b-b73d-7b22d7cbbc36,694,4,2023-08-19 00:45:13,1,65.99,65.99,0.00,5.94,5.94,60.05,5,1
3004c691-9bcf-60ec-1750-ea65d5898962,198,73,2023-08-19 10:27:15,1,112.00,112.00,16.80,0.00,16.80,95.20,2,3
cf83608d-1f19-7e1f-7bf4-0dd55a3d2a1a,57,17,2023-08-19 18:02:49,3,145.00,435.00,0.00,0.00,0.00,435.00,4,1
8e3b5b96-e557-2416-ea0b-6a704d274528,892,51,2023-08-19 18:40:51,3,77.99,233.97,0.00,7.02,7.02,226.95,6,1
c7f5964f-15ec-027a-ac3c-696e38994fde,124,3,2023-08-19 21:16:53,3,60.00,180.00,16.20,0.00,16.20,163.80,6,1
1effb3dd-897a-5a4c-93b8-178752a46260,466,12,2023-08-20 00:21:53,1,136.95,136.95,0.00,13.70,13.70,123.25,7,3
8e9b3cc7-bab5-77ef-962c-7260b97a118c,122,63,2023-08-20 00:56:31,1,21.95,21.95,0.22,0.00,0.22,21.73,4,1
c80f71bd-7af9-f11a-e7ca-8734d4309363,998,52,2023-08-20 05:40:57,3,85.00,255.00,0.00,0.00,0.00,255.00,3,3
4cff9f35-6775-87a2-a993-ccc84fb63a90,383,26,2023-08-20 06:06:23,3,96.95,290.85,0.00,0.00,0.00,290.85,7,1
1be503c7-2130-0ecc-2bda-7be86c15048e,593,40,2023-08-20 08:17:17,2,48.00,96.00,0.00,0.00,0.00,96.00,3,1
1d611bf9-8725-3c3f-3d8c-b0ef527a3fda,531,42,2023-08-20 09:57:39,1,83.00,83.00,0.00,9.13,9.13,73.87,4,1
5e4ef874-c210-bdf4-ac15-793aa90ac029,650,39,2023-08-20 10:50:47,2,60.00,120.00,0.00,10.80,10.80,109.20,7,3
51270d2a-bfdd-4be4-5e1c-dbb91d1bcf77,975,60,2023-08-20 11:57:46,3,8.99,26.97,0.00,0.00,0.00,26.97,4,1
789d0ea8-c828-4fbd-34cd-d91977eedc68,164,57,2023-08-20 12:00:33,3,84.99,254.97,12.75,25.50,38.25,216.72,5,2
c58ec8c2-4897-e8b7-bde2-5458e371d71d,94,94,2023-08-20 16:23:44,3,44.00,132.00,3.96,0.00,3.96,128.04,5,2
804fc144-3256-d447-5cb9-d86605eb8308,657,63,2023-08-20 20:58:03,2,21.95,43.90,0.00,3.51,3.51,40.39,6,1
2c9818ee-7931-0821-f48d-9c285e145d30,82,73,2023-08-20 21:57:44,2,112.00,224.00,6.72,26.88,33.60,190.40,3,3
76d76848-93dc-b671-060d-d1d6ae90e416,155,47,2023-08-21 01:34:40,2,105.00,210.00,27.30,16.80,44.10,165.90,5,3
fe5d589b-03a7-16fb-1605-b28c15733d91,45,90,2023-08-21 03:41:08,1,23.00,23.00,0.46,0.46,0.92,22.08,6,1
c3d240f6-5ed1-ef96-6a3e-5c7e83ced014,100,85,2023-08-21 06:34:38,2,76.99,153.98,6.16,13.86,20.02,133.96,3,3
5cdc984e-b2bd-4707-b187-48bc353911dc,464,74,2023-08-21 08:18:43,2,127.99,255.98,0.00,33.28,33.28,222.70,7,1
c4aa18f9-ef1e-1ecc-39d8-4440ed56805e,39,71,2023-08-21 09:30:47,1,36.95,36.95,0.00,2.59,2.59,34.36,4,1
c2f5b2bb-68f8-6d0f-7151-bb658c9cee11,815,2,2023-08-21 10:57:58,3,96.99,290.97,37.83,0.00,37.83,253.14,3,1
e03aa2a8-0458-b3a0-1d49-c7d1f11b4d4c,661,86,2023-08-21 21:16:29,3,79.00,237.00,14.22,0.00,14.22,222.78,2,1
fe2326df-4573-b9c5-10e1-a692bd5cb71b,424,72,2023-08-21 22:17:45,2,108.99,217.98,0.00,26.16,26.16,191.82,1,3
1c474f45-5da7-c8d7-9466-89e159d215ba,163,39,2023-08-21 22:18:25,1,60.00,60.00,2.40,8.40,10.80,49.20,7,1
f640e024-cc7b-3461-878f-972ca3a52a96,372,25,2023-08-21 23:59:11,3,85.95,257.85,15.47,0.00,15.47,242.38,2,2
cd442b50-3011-c5cc-82c6-0f7a1d87acdc,980,76,2023-08-22 00:49:01,2,101.00,202.00,0.00,0.00,0.00,202.00,5,2
af02976f-787d-6cd0-5dd4-09ff1a8c507d,78,44,2023-08-22 01:03:07,2,86.95,173.90,6.96,13.91,20.87,153.03,4,3
00e55998-593d-1ec9-57ad-c339bfd9a1e6,611,8,2023-08-22 02:48:49,2,126.95,253.90,0.00,0.00,0.00,253.90,3,2
2b5ed0e0-335d-3ed3-5b80-fd8e0757147c,82,99,2023-08-22 02:57:46,2,35.95,71.90,0.00,2.88,2.88,69.02,5,1
a2b4f056-eafc-f996-cd9a-6be45ee1417f,845,86,2023-08-22 05:52:55,2,79.00,158.00,9.48,0.00,9.48,148.52,2,1
3084fa64-24f9-fafc-34d6-a1838bc982f2,832,17,2023-08-22 08:04:06,1,145.00,145.00,14.50,4.35,18.85,126.15,7,1
c8587bc6-e6f6-bcd7-2aa1-e5a481b82da7,81,34,2023-08-22 08:15:43,3,54.95,164.85,0.00,9.89,9.89,154.96,7,2
faaf7564-fc6a-8b57-c91a-9c4f5b434565,92,8,2023-08-22 10:33:36,3,126.95,380.85,26.66,0.00,26.66,354.19,7,2
64169dd4-fee8-1855-dbe2-980f1bd3fe04,324,5,2023-08-22 10:35:17,1,93.99,93.99,0.00,0.00,0.00,93.99,5,3
cb8702ba-9e75-b441-3bd7-b584347f8a82,599,62,2023-08-22 11:04:23,2,13.95,27.90,3.35,0.00,3.35,24.55,2,2
8306538a-84a7-a841-1b16-cb8cd21debfb,677,45,2023-08-22 12:10:43,1,23.00,23.00,0.00,1.61,1.61,21.39,7,1
8d282440-42ea-af8c-8299-458b025fa586,224,89,2023-08-22 14:02:11,2,108.00,216.00,15.12,23.76,38.88,177.12,6,1
07b792bd-f833-2ad7-45c9-0adada4565fd,760,17,2023-08-22 14:03:02,1,145.00,145.00,0.00,7.25,7.25,137.75,2,3
e470bedb-61ac-91b3-1e0e-510a6dd0f581,835,2,2023-08-22 15:47:54,2,96.99,193.98,0.00,0.00,0.00,193.98,6,3
81a53d5b-25fb-1cfa-c5ef-21f56fec61bb,978,73,2023-08-22 21:07:19,2,112.00,224.00,17.92,33.60,51.52,172.48,3,2
df882b34-aa32-79d0-3961-933119efa33f,367,46,2023-08-22 22:58:07,3,86.95,260.85,0.00,20.87,20.87,239.98,3,2
c902c5a5-a426-810b-791c-1d90d032fd63,189,63,2023-08-23 04:32:37,2,21.95,43.90,0.00,1.32,1.32,42.58,3,1
b79037ad-e357-7d52-a144-2c7e34a8f1f8,400,46,2023-08-23 05:03:01,2,86.95,173.90,0.00,26.09,26.09,147.81,4,3
ec07a7a1-9a14-0a26-80cb-df22031cbc71,323,21,2023-08-23 05:26:42,2,133.95,267.90,5.36,18.75,24.11,243.79,1,1
f8e78889-b97b-47dd-f57e-204a18c8c609,73,95,2023-08-23 06:53:20,1,58.95,58.95,6.48,0.00,6.48,52.47,5,3
9a501371-dd1e-f063-49ee-625458ead9fd,596,20,2023-08-23 07:28:45,3,64.99,194.97,27.30,0.00,27.30,167.67,4,3
334291e8-dc9e-167a-f5ee-a455bff33260,316,9,2023-08-23 09:32:24,1,126.00,126.00,11.34,13.86,25.20,100.80,6,2
2fb201df-412f-ab78-fe7b-d6d1b52fc816,181,77,2023-08-23 14:44:36,3,9.00,27.00,0.00,2.43,2.43,24.57,4,3
86df3cba-bb73-1c10-4840-d83babd8dacc,896,94,2023-08-23 17:29:16,3,44.00,132.00,0.00,0.00,0.00,132.00,7,2
d3c53031-a512-150c-2039-80d7e44e8e20,46,26,2023-08-23 17:32:09,2,96.95,193.90,9.70,0.00,9.70,184.20,2,3
8c8f39f9-fb6c-6cbd-9300-563e67a9a4e0,866,55,2023-08-23 18:46:02,1,12.99,12.99,0.52,0.00,0.52,12.47,5,3
c73f5ce0-8ac4-cd08-b14a-ff3ee73adff3,224,82,2023-08-23 19:27:24,2,62.99,125.98,0.00,0.00,0.00,125.98,3,3
3724ea8c-d07e-6110-dd68-6bce036e9914,777,51,2023-08-23 20:48:51,1,77.99,77.99,0.00,0.00,0.00,77.99,1,2
aa9d15c8-380c-5426-b2a2-26c9f3ed54e8,239,38,2023-08-23 21:36:06,1,23.99,23.99,0.00,0.00,0.00,23.99,3,2
f8ce39f6-d0ca-74b2-f9da-967a1da11b73,649,103,2023-08-24 01:23:45,3,0.00,0.00,0.00,0.00,0.00,0.00,4,2
5c4ec88f-2cb4-c20c-b882-d50dea8bcb87,454,73,2023-08-24 01:34:37,1,112.00,112.00,3.36,0.00,3.36,108.64,5,1
57557c08-c2b1-25ab-3b36-70a527ab9558,631,4,2023-08-24 01:55:09,2,65.99,131.98,0.00,0.00,0.00,131.98,6,2
498ef999-ecaa-c21a-9684-4b444dd5d702,618,101,2023-08-24 02:54:52,3,0.00,0.00,0.00,0.00,0.00,0.00,5,2
f0f554bd-a2c1-924a-9eff-05c31f84f57f,166,1,2023-08-24 04:57:23,2,51.95,103.90,0.00,10.39,10.39,93.51,1,1
4a03a836-8d92-30b7-40c5-527665347227,218,30,2023-08-24 06:45:18,1,11.95,11.95,0.00,0.84,0.84,11.11,3,1
d3c2c1e9-50a5-0eda-d315-bec96591bd53,999,80,2023-08-24 08:18:53,3,96.99,290.97,2.91,40.74,43.65,247.32,7,1
5c04a1f7-0b1a-0fd9-be3a-6957eeca3e25,189,98,2023-08-24 08:22:05,3,161.95,485.85,68.02,0.00,68.02,417.83,4,3
f88cd20d-3c97-39a2-2476-f79e47598c11,55,74,2023-08-24 09:04:14,1,127.99,127.99,2.56,0.00,2.56,125.43,5,3
