customer_id,product_id,order_creation_time,sale_quantity,sale_price_per_item,sale_price_before_discount,discount_platform,discount_seller,discount_total,sales_price_after_discount,payment_method_id,order_status
168,23,2023-06-28 16:40:21,1,84.95,84.95,2.55,0.0,2.55,82.4,3,3
989,5,2023-06-28 17:08:56,2,93.99,187.98,7.52,0.0,7.52,180.46,4,3
126,33,2023-06-28 21:10:41,1,110.95,110.95,0.0,0.0,0.0,110.95,5,2
6,31,2023-06-29 01:58:16,3,14.99,44.97,4.95,6.75,11.7,33.27,4,3
963,24,2023-06-29 02:02:19,3,156.0,468.0,0.0,0.0,0.0,468.0,5,1
345,32,2023-06-29 02:12:52,1,60.95,60.95,0.0,4.88,4.88,56.07,1,2
87,84,2023-06-29 05:27:06,1,57.95,57.95,8.69,0.0,8.69,49.26,3,3
391,93,2023-06-29 05:40:27,1,22.99,22.99,0.0,2.53,2.53,20.46,7,2
4,104,2023-06-29 08:35:46,2,0.0,0.0,0.0,0.0,0.0,0.0,4,2
789,25,2023-06-29 10:14:56,2,85.95,171.9,0.0,0.0,0.0,171.9,3,1
165,20,2023-06-29 13:08:02,1,64.99,64.99,6.5,1.95,8.45,56.54,3,1
491,13,2023-06-29 13:20:37,2,86.99,173.98,26.1,0.0,26.1,147.88,6,3
846,51,2023-06-29 14:54:46,3,77.99,233.97,11.7,0.0,11.7,222.27,3,1
2,104,2023-06-29 15:12:39,3,0.0,0.0,0.0,0.0,0.0,0.0,7,3
4,79,2023-06-29 18:43:08,1,36.0,36.0,1.8,1.08,2.88,33.12,1,1
981,94,2023-06-29 23:09:22,3,44.0,132.0,0.0,0.0,0.0,132.0,7,3
317,86,2023-06-29 23:26:27,1,79.0,79.0,9.48,11.85,21.33,57.67,6,1
147,89,2023-06-30 00:52:17,3,108.0,324.0,0.0,29.16,29.16,294.84,7,1
696,50,2023-06-30 03:39:15,3,91.95,275.85,0.0,0.0,0.0,275.85,3,1
355,54,2023-06-30 03:58:49,1,109.0,109.0,0.0,0.0,0.0,109.0,2,2
101,15,2023-06-30 08:26:09,2,87.99,175.98,3.52,0.0,3.52,172.46,3,1
465,8,2023-06-30 10:27:30,3,126.95,380.85,45.7,3.81,49.51,331.34,5,2
369,68,2023-06-30 10:57:26,2,22.99,45.98,6.44,0.46,6.9,39.08,2,2
694,46,2023-06-30 12:01:44,3,86.95,260.85,7.83,23.48,31.31,229.54,5,3
620,90,2023-06-30 14:24:56,2,23.0,46.0,0.0,5.52,5.52,40.48,2,1
140,5,2023-06-30 15:54:46,1,93.99,93.99,10.34,0.0,10.34,83.65,2,3
753,99,2023-06-30 17:35:48,3,35.95,107.85,2.16,0.0,2.16,105.69,6,3
491,30,2023-06-30 19:54:53,3,11.95,35.85,2.87,0.0,2.87,32.98,4,3
854,91,2023-06-30 20:35:52,1,94.99,94.99,0.0,0.0,0.0,94.99,5,2
287,89,2023-06-30 20:46:39,1,108.0,108.0,0.0,2.16,2.16,105.84,5,2
981,31,2023-07-01 01:13:04,2,14.99,29.98,1.2,0.0,1.2,28.78,7,1
348,68,2023-07-01 04:15:05,1,22.99,22.99,1.84,0.46,2.3,20.69,7,1
628,60,2023-07-01 06:16:13,3,8.99,26.97,2.16,1.89,4.05,22.92,1,3
902,72,2023-07-01 07:39:24,3,108.99,326.97,0.0,32.7,32.7,294.27,2,1
878,89,2023-07-01 09:16:19,2,108.0,216.0,0.0,2.16,2.16,213.84,1,1
687,35,2023-07-01 09:51:54,2,37.95,75.9,0.0,2.28,2.28,73.62,6,3
510,19,2023-07-01 10:21:29,3,16.0,48.0,0.0,0.96,0.96,47.04,2,3
640,31,2023-07-01 10:21:44,1,14.99,14.99,1.2,0.0,1.2,13.79,1,2
441,5,2023-07-01 13:27:16,3,93.99,281.97,39.48,28.2,67.68,214.29,2,2
44,36,2023-07-01 15:58:10,1,131.95,131.95,5.28,3.96,9.24,122.71,7,1
370,37,2023-07-01 16:05:16,2,150.0,300.0,3.0,15.0,18.0,282.0,6,1
621,74,2023-07-01 17:10:52,2,127.99,255.98,35.84,0.0,35.84,220.14,6,2
224,63,2023-07-01 19:43:56,2,21.95,43.9,0.88,0.0,0.88,43.02,6,3
409,74,2023-07-01 20:38:03,2,127.99,255.98,28.16,0.0,28.16,227.82,7,3
197,34,2023-07-02 03:02:09,3,54.95,164.85,0.0,4.95,4.95,159.9,5,3
766,82,2023-07-02 03:12:29,2,62.99,125.98,15.12,0.0,15.12,110.86,2,2
42,36,2023-07-02 03:37:23,3,131.95,395.85,0.0,0.0,0.0,395.85,2,3
701,85,2023-07-02 04:59:45,2,76.99,153.98,7.7,0.0,7.7,146.28,4,1
763,63,2023-07-02 07:41:37,3,21.95,65.85,7.24,5.27,12.51,53.34,7,1
135,11,2023-07-02 14:17:30,3,55.99,167.97,15.12,5.04,20.16,147.81,7,2
8,80,2023-07-02 17:52:13,2,96.99,193.98,0.0,0.0,0.0,193.98,2,3
388,10,2023-07-02 18:51:27,1,118.0,118.0,0.0,0.0,0.0,118.0,4,2
924,83,2023-07-02 19:24:32,3,11.0,33.0,0.0,0.0,0.0,33.0,7,2
862,72,2023-07-03 00:24:46,3,108.99,326.97,0.0,0.0,0.0,326.97,2,2
738,98,2023-07-03 08:06:53,2,161.95,323.9,9.72,16.2,25.92,297.98,5,3
750,42,2023-07-03 11:53:31,1,83.0,83.0,0.0,5.81,5.81,77.19,3,1
230,36,2023-07-03 12:10:03,3,131.95,395.85,39.59,27.71,67.3,328.55,3,2
413,97,2023-07-03 13:08:07,2,120.0,240.0,19.2,12.0,31.2,208.8,3,3
795,35,2023-07-03 16:25:54,2,37.95,75.9,6.83,9.87,16.7,59.2,2,1
614,28,2023-07-03 16:45:50,2,108.0,216.0,0.0,0.0,0.0,216.0,4,3
996,99,2023-07-03 23:16:27,1,35.95,35.95,0.0,0.0,0.0,35.95,1,3
51,55,2023-07-03 23:40:55,1,12.99,12.99,0.13,1.82,1.95,11.04,4,2
889,79,2023-07-04 01:29:18,1,36.0,36.0,3.96,0.0,3.96,32.04,5,2
561,95,2023-07-04 01:32:39,2,58.95,117.9,0.0,0.0,0.0,117.9,4,2
599,18,2023-07-04 03:38:12,1,135.0,135.0,8.1,4.05,12.15,122.85,3,2
681,74,2023-07-04 10:19:10,1,127.99,127.99,0.0,1.28,1.28,126.71,6,1
748,64,2023-07-04 11:20:31,1,102.0,102.0,4.08,4.08,8.16,93.84,5,3
560,13,2023-07-04 11:38:24,2,86.99,173.98,0.0,6.96,6.96,167.02,2,1
458,15,2023-07-04 12:40:23,3,87.99,263.97,0.0,0.0,0.0,263.97,3,3
765,36,2023-07-04 12:46:35,3,131.95,395.85,0.0,39.59,39.59,356.26,3,2
306,26,2023-07-04 15:35:51,3,96.95,290.85,0.0,0.0,0.0,290.85,7,3
486,55,2023-07-04 19:40:34,3,12.99,38.97,0.0,0.0,0.0,38.97,2,1
46,23,2023-07-04 21:18:13,1,84.95,84.95,4.25,1.7,5.95,79.0,6,2
450,92,2023-07-04 21:19:22,1,77.99,77.99,0.0,0.0,0.0,77.99,2,1
753,100,2023-07-04 23:02:34,1,65.95,65.95,0.0,0.0,0.0,65.95,6,2
768,85,2023-07-04 23:48:51,3,76.99,230.97,20.79,32.34,53.13,177.84,4,3
196,15,2023-07-05 03:04:30,1,87.99,87.99,3.52,0.0,3.52,84.47,7,1
638,23,2023-07-05 03:42:08,2,84.95,169.9,13.59,0.0,13.59,156.31,6,3
874,88,2023-07-05 05:36:36,2,42.95,85.9,0.0,4.3,4.3,81.6,4,3
88,25,2023-07-05 08:42:21,2,85.95,171.9,13.75,0.0,13.75,158.15,4,3
151,8,2023-07-05 09:03:01,1,126.95,126.95,0.0,0.0,0.0,126.95,4,1
393,99,2023-07-05 09:04:35,2,35.95,71.9,5.03,0.0,5.03,66.87,4,3
93,74,2023-07-05 09:58:11,2,127.99,255.98,30.72,0.0,30.72,225.26,7,2
382,22,2023-07-05 16:28:30,3,51.99,155.97,0.0,0.0,0.0,155.97,4,1
541,49,2023-07-05 18:35:35,3,150.95,452.85,40.76,0.0,40.76,412.09,3,1
82,5,2023-07-05 22:01:20,1,93.99,93.99,0.0,1.88,1.88,92.11,2,3
860,16,2023-07-05 22:39:38,1,123.0,123.0,0.0,4.92,4.92,118.08,1,3
778,31,2023-07-06 01:29:19,1,14.99,14.99,1.35,0.0,1.35,13.64,3,1
694,42,2023-07-06 04:07:14,1,83.0,83.0,5.81,0.0,5.81,77.19,1,3
814,39,2023-07-06 04:42:28,3,60.0,180.0,0.0,0.0,0.0,180.0,1,1
562,74,2023-07-06 07:38:30,3,127.99,383.97,0.0,0.0,0.0,383.97,4,1
24,97,2023-07-06 12:52:10,1,120.0,120.0,6.0,16.8,22.8,97.2,3,3
589,3,2023-07-06 13:28:28,1,60.0,60.0,0.0,6.6,6.6,53.4,6,1
963,72,2023-07-06 13:51:42,2,108.99,217.98,28.34,0.0,28.34,189.64,1,2
394,47,2023-07-06 16:14:10,1,105.0,105.0,0.0,4.2,4.2,100.8,1,2
469,69,2023-07-06 16:25:59,2,23.95,47.9,0.0,4.79,4.79,43.11,6,3
791,65,2023-07-06 16:56:39,2,11.95,23.9,0.0,0.96,0.96,22.94,7,3
10,39,2023-07-06 19:52:40,1,60.0,60.0,4.8,0.0,4.8,55.2,2,3
180,6,2023-07-06 21:03:39,2,115.0,230.0,2.3,32.2,34.5,195.5,1,3
905,16,2023-07-06 21:25:14,1,123.0,123.0,6.15,6.15,12.3,110.7,3,3
635,31,2023-07-06 22:31:07,1,14.99,14.99,0.0,0.0,0.0,14.99,5,3
879,84,2023-07-06 22:51:48,1,57.95,57.95,1.74,0.0,1.74,56.21,4,3
889,94,2023-07-07 02:48:11,1,44.0,44.0,3.52,0.0,3.52,40.48,7,3
159,45,2023-07-07 04:27:14,3,23.0,69.0,0.69,0.0,0.69,68.31,5,3
93,71,2023-07-07 04:56:11,2,36.95,73.9,2.22,0.0,2.22,71.68,4,1
257,52,2023-07-07 08:06:07,3,85.0,255.0,10.2,0.0,10.2,244.8,2,1
4,6,2023-07-07 08:18:29,3,115.0,345.0,10.35,41.4,51.75,293.25,4,2
322,16,2023-07-07 10:00:01,2,123.0,246.0,31.98,0.0,31.98,214.02,2,3
297,92,2023-07-07 10:06:33,1,77.99,77.99,10.92,6.24,17.16,60.83,1,1
744,50,2023-07-07 13:03:35,1,91.95,91.95,0.0,0.0,0.0,91.95,5,3
205,2,2023-07-07 14:22:02,1,96.99,96.99,0.0,0.0,0.0,96.99,4,1
865,24,2023-07-07 15:46:35,1,156.0,156.0,0.0,6.24,6.24,149.76,5,2
675,16,2023-07-07 16:21:24,1,123.0,123.0,13.53,1.23,14.76,108.24,4,2
59,77,2023-07-07 22:01:46,1,9.0,9.0,0.0,0.0,0.0,9.0,6,3
573,52,2023-07-08 01:38:54,1,85.0,85.0,5.95,8.5,14.45,70.55,1,1
267,103,2023-07-08 02:29:22,3,0.0,0.0,0.0,0.0,0.0,0.0,3,2
40,9,2023-07-08 05:21:28,1,126.0,126.0,0.0,0.0,0.0,126.0,5,2
596,25,2023-07-08 05:22:45,2,85.95,171.9,0.0,0.0,0.0,171.9,4,2
786,93,2023-07-08 05:51:19,1,22.99,22.99,2.53,2.76,5.29,17.7,4,3
337,18,2023-07-08 06:35:51,2,135.0,270.0,5.4,0.0,5.4,264.6,5,2
651,37,2023-07-08 07:12:57,2,150.0,300.0,0.0,0.0,0.0,300.0,4,2
414,67,2023-07-08 07:46:39,3,25.99,77.97,0.0,0.0,0.0,77.97,5,1
59,26,2023-07-08 08:16:45,1,96.95,96.95,5.82,0.0,5.82,91.13,4,1
703,23,2023-07-08 09:14:06,3,84.95,254.85,12.74,0.0,12.74,242.11,5,2
721,61,2023-07-08 12:40:51,3,93.95,281.85,0.0,25.37,25.37,256.48,6,2
265,34,2023-07-08 14:17:04,1,54.95,54.95,3.3,2.75,6.05,48.9,5,2
239,10,2023-07-08 15:37:35,3,118.0,354.0,3.54,38.94,42.48,311.52,6,1
276,56,2023-07-08 19:17:42,1,73.95,73.95,9.61,0.0,9.61,64.34,7,3
128,40,2023-07-08 22:07:19,2,48.0,96.0,0.0,0.96,0.96,95.04,6,3
289,40,2023-07-09 00:09:21,2,48.0,96.0,0.0,0.0,0.0,96.0,2,3
137,6,2023-07-09 00:39:00,2,115.0,230.0,20.7,27.6,48.3,181.7,7,2
336,13,2023-07-09 01:43:14,3,86.99,260.97,31.32,0.0,31.32,229.65,4,3
712,97,2023-07-09 04:46:03,3,120.0,360.0,28.8,0.0,28.8,331.2,7,3
182,4,2023-07-09 06:24:33,2,65.99,131.98,0.0,0.0,0.0,131.98,2,1
62,41,2023-07-09 08:00:31,3,24.99,74.97,0.0,0.0,0.0,74.97,6,2
572,99,2023-07-09 08:56:03,2,35.95,71.9,5.75,8.63,14.38,57.52,5,3
918,71,2023-07-09 11:25:58,1,36.95,36.95,3.33,0.0,3.33,33.62,3,2
579,28,2023-07-09 13:52:12,3,108.0,324.0,0.0,45.36,45.36,278.64,2,1
979,100,2023-07-09 14:21:20,2,65.95,131.9,0.0,0.0,0.0,131.9,1,2
421,57,2023-07-09 15:50:41,3,84.99,254.97,0.0,20.4,20.4,234.57,4,1
409,99,2023-07-09 22:02:54,1,35.95,35.95,0.0,0.0,0.0,35.95,1,1
489,33,2023-07-09 22:51:31,3,110.95,332.85,0.0,0.0,0.0,332.85,3,2
729,19,2023-07-10 02:46:29,1,16.0,16.0,2.4,0.0,2.4,13.6,7,3
252,97,2023-07-10 05:38:06,3,120.0,360.0,0.0,50.4,50.4,309.6,5,1
488,16,2023-07-10 06:48:48,3,123.0,369.0,18.45,0.0,18.45,350.55,7,1
671,39,2023-07-10 07:29:09,1,60.0,60.0,0.0,0.0,0.0,60.0,3,3
629,26,2023-07-10 10:16:49,2,96.95,193.9,25.21,0.0,25.21,168.69,5,3
300,28,2023-07-10 10:50:38,3,108.0,324.0,42.12,6.48,48.6,275.4,1,2
6,11,2023-07-10 11:25:23,2,55.99,111.98,6.72,0.0,6.72,105.26,5,1
62,11,2023-07-10 12:07:22,1,55.99,55.99,7.84,0.0,7.84,48.15,7,3
14,76,2023-07-10 14:25:40,2,101.0,202.0,2.02,12.12,14.14,187.86,6,1
39,80,2023-07-10 14:33:00,3,96.99,290.97,2.91,0.0,2.91,288.06,1,1
780,22,2023-07-10 15:46:10,2,51.99,103.98,0.0,5.2,5.2,98.78,3,2
463,73,2023-07-10 17:33:38,3,112.0,336.0,0.0,0.0,0.0,336.0,5,3
20,35,2023-07-10 18:06:35,1,37.95,37.95,3.42,3.04,6.46,31.49,1,3
966,61,2023-07-10 23:58:21,1,93.95,93.95,14.09,0.0,14.09,79.86,1,3
577,54,2023-07-11 01:33:08,3,109.0,327.0,0.0,29.43,29.43,297.57,6,1
698,53,2023-07-11 04:27:46,2,45.0,90.0,7.2,0.0,7.2,82.8,2,3
931,8,2023-07-11 08:54:17,2,126.95,253.9,0.0,35.55,35.55,218.35,6,1
611,29,2023-07-11 09:30:00,1,85.0,85.0,5.95,0.0,5.95,79.05,7,3
500,24,2023-07-11 09:56:23,2,156.0,312.0,3.12,21.84,24.96,287.04,4,2
236,61,2023-07-11 14:52:01,2,93.95,187.9,0.0,0.0,0.0,187.9,2,2
739,90,2023-07-11 16:41:16,3,23.0,69.0,0.0,0.0,0.0,69.0,7,2
171,5,2023-07-11 17:56:01,3,93.99,281.97,0.0,22.56,22.56,259.41,1,3
833,28,2023-07-11 18:49:10,1,108.0,108.0,0.0,0.0,0.0,108.0,4,2
444,78,2023-07-11 21:47:09,3,102.99,308.97,0.0,0.0,0.0,308.97,6,2
400,39,2023-07-11 23:37:06,3,60.0,180.0,0.0,0.0,0.0,180.0,1,3
125,25,2023-07-12 00:16:54,1,85.95,85.95,6.88,1.72,8.6,77.35,3,3
686,63,2023-07-12 03:49:28,1,21.95,21.95,0.0,1.76,1.76,20.19,1,3
653,75,2023-07-12 05:05:42,3,43.95,131.85,3.96,2.64,6.6,125.25,7,1
433,4,2023-07-12 07:41:27,3,65.99,197.97,3.96,0.0,3.96,194.01,1,3
767,88,2023-07-12 08:03:48,2,42.95,85.9,1.72,0.0,1.72,84.18,3,3
616,6,2023-07-12 08:28:55,3,115.0,345.0,34.5,13.8,48.3,296.7,6,1
577,63,2023-07-12 11:57:39,3,21.95,65.85,9.22,0.0,9.22,56.63,5,1
217,38,2023-07-12 13:53:02,1,23.99,23.99,0.0,2.4,2.4,21.59,3,3
547,18,2023-07-12 18:03:35,1,135.0,135.0,16.2,0.0,16.2,118.8,5,3
457,85,2023-07-12 18:18:20,3,76.99,230.97,0.0,34.65,34.65,196.32,1,1
284,64,2023-07-12 18:47:58,1,102.0,102.0,0.0,0.0,0.0,102.0,2,1
290,71,2023-07-12 19:57:45,3,36.95,110.85,0.0,1.11,1.11,109.74,5,2
295,21,2023-07-12 22:32:03,2,133.95,267.9,34.83,18.75,53.58,214.32,5,1
672,65,2023-07-12 23:37:35,1,11.95,11.95,0.0,1.08,1.08,10.87,5,3
160,83,2023-07-13 02:57:50,2,11.0,22.0,2.42,1.98,4.4,17.6,1,1
251,85,2023-07-13 03:32:32,3,76.99,230.97,0.0,0.0,0.0,230.97,7,1
999,61,2023-07-13 03:56:41,3,93.95,281.85,22.55,0.0,22.55,259.3,3,3
756,67,2023-07-13 04:02:22,1,25.99,25.99,3.12,0.26,3.38,22.61,1,1
52,68,2023-07-13 05:13:35,2,22.99,45.98,0.92,4.6,5.52,40.46,1,1
292,51,2023-07-13 08:55:13,2,77.99,155.98,0.0,0.0,0.0,155.98,4,3
133,7,2023-07-13 09:55:27,3,55.99,167.97,0.0,0.0,0.0,167.97,4,2
903,94,2023-07-13 10:15:31,1,44.0,44.0,1.32,2.64,3.96,40.04,7,3
515,99,2023-07-13 10:29:14,3,35.95,107.85,4.31,0.0,4.31,103.54,7,3
462,3,2023-07-13 14:02:51,3,60.0,180.0,0.0,0.0,0.0,180.0,4,3
773,71,2023-07-13 15:02:37,3,36.95,110.85,9.98,0.0,9.98,100.87,7,3
10,95,2023-07-13 15:53:48,2,58.95,117.9,9.43,0.0,9.43,108.47,7,2
360,78,2023-07-13 18:14:55,2,102.99,205.98,0.0,0.0,0.0,205.98,3,3
66,69,2023-07-13 18:29:19,3,23.95,71.85,5.03,0.0,5.03,66.82,6,3
531,81,2023-07-13 18:30:46,1,56.99,56.99,0.0,0.0,0.0,56.99,3,2
99,102,2023-07-13 19:31:56,2,0.0,0.0,0.0,0.0,0.0,0.0,2,3
353,62,2023-07-13 22:11:46,1,13.95,13.95,0.0,1.81,1.81,12.14,5,1
867,20,2023-07-13 22:55:47,3,64.99,194.97,29.25,3.9,33.15,161.82,5,2
935,37,2023-07-13 23:09:26,3,150.0,450.0,18.0,18.0,36.0,414.0,3,2
122,33,2023-07-13 23:39:19,1,110.95,110.95,7.77,0.0,7.77,103.18,3,3
460,91,2023-07-14 00:40:56,3,94.99,284.97,0.0,0.0,0.0,284.97,7,2
137,13,2023-07-14 04:23:30,2,86.99,173.98,0.0,19.14,19.14,154.84,5,1
787,71,2023-07-14 06:47:02,3,36.95,110.85,12.19,11.09,23.28,87.57,1,1
87,45,2023-07-14 20:43:02,2,23.0,46.0,0.0,0.0,0.0,46.0,4,3
996,102,2023-07-14 21:09:49,1,0.0,0.0,0.0,0.0,0.0,0.0,4,2
212,51,2023-07-14 21:33:15,2,77.99,155.98,0.0,10.92,10.92,145.06,6,1
37,101,2023-07-15 01:11:32,1,0.0,0.0,0.0,0.0,0.0,0.0,5,3
644,64,2023-07-15 01:12:47,3,102.0,306.0,0.0,42.84,42.84,263.16,5,1
558,30,2023-07-15 02:38:47,2,11.95,23.9,1.43,0.0,1.43,22.47,7,3
898,103,2023-07-15 03:57:10,3,0.0,0.0,0.0,0.0,0.0,0.0,6,1
889,10,2023-07-15 03:58:02,3,118.0,354.0,17.7,0.0,17.7,336.3,2,3
573,27,2023-07-15 04:20:08,1,53.99,53.99,0.0,6.48,6.48,47.51,1,3
552,70,2023-07-15 14:09:12,2,60.95,121.9,0.0,0.0,0.0,121.9,6,2
520,101,2023-07-15 17:45:05,2,0.0,0.0,0.0,0.0,0.0,0.0,1,3
91,16,2023-07-15 20:43:12,1,123.0,123.0,0.0,0.0,0.0,123.0,4,2
803,30,2023-07-16 00:15:38,2,11.95,23.9,0.0,0.0,0.0,23.9,5,2
85,76,2023-07-16 00:32:09,3,101.0,303.0,15.15,0.0,15.15,287.85,2,1
710,12,2023-07-16 01:53:30,3,136.95,410.85,57.52,0.0,57.52,353.33,5,1
333,51,2023-07-16 02:02:14,1,77.99,77.99,0.0,0.0,0.0,77.99,5,2
728,82,2023-07-16 02:20:41,2,62.99,125.98,3.78,16.38,20.16,105.82,1,3
663,2,2023-07-16 02:21:24,1,96.99,96.99,0.0,12.61,12.61,84.38,7,3
668,82,2023-07-16 03:00:31,2,62.99,125.98,0.0,1.26,1.26,124.72,3,3
40,105,2023-07-16 03:48:02,1,0.0,0.0,0.0,0.0,0.0,0.0,2,2
593,82,2023-07-16 05:19:16,2,62.99,125.98,0.0,12.6,12.6,113.38,3,1
610,8,2023-07-16 05:26:28,1,126.95,126.95,3.81,2.54,6.35,120.6,4,3
138,13,2023-07-16 09:35:55,1,86.99,86.99,12.18,0.0,12.18,74.81,6,2
141,43,2023-07-16 10:18:59,1,73.95,73.95,8.13,11.09,19.22,54.73,2,3
315,91,2023-07-16 11:05:18,3,94.99,284.97,0.0,0.0,0.0,284.97,2,1
125,91,2023-07-16 11:42:54,2,94.99,189.98,0.0,26.6,26.6,163.38,2,2
922,5,2023-07-16 12:36:03,3,93.99,281.97,0.0,8.46,8.46,273.51,3,3
492,32,2023-07-16 18:10:35,2,60.95,121.9,0.0,0.0,0.0,121.9,1,2
540,83,2023-07-16 19:59:18,3,11.0,33.0,0.0,0.0,0.0,33.0,7,3
167,64,2023-07-16 20:39:51,3,102.0,306.0,0.0,0.0,0.0,306.0,5,1
550,81,2023-07-17 01:27:03,3,56.99,170.97,0.0,22.23,22.23,148.74,3,1
610,40,2023-07-17 03:24:54,3,48.0,144.0,12.96,12.96,25.92,118.08,4,2
763,34,2023-07-17 05:44:59,2,54.95,109.9,0.0,1.1,1.1,108.8,5,1
439,91,2023-07-17 06:12:51,2,94.99,189.98,0.0,0.0,0.0,189.98,7,2
670,103,2023-07-17 06:36:56,2,0.0,0.0,0.0,0.0,0.0,0.0,6,1
349,14,2023-07-17 06:55:52,3,10.0,30.0,1.2,0.0,1.2,28.8,4,2
519,53,2023-07-17 07:25:15,3,45.0,135.0,0.0,17.55,17.55,117.45,6,1
163,47,2023-07-17 08:44:51,2,105.0,210.0,0.0,2.1,2.1,207.9,3,3
640,8,2023-07-17 11:14:30,2,126.95,253.9,0.0,5.08,5.08,248.82,2,1
774,53,2023-07-17 11:43:52,1,45.0,45.0,0.0,4.95,4.95,40.05,5,1
213,7,2023-07-17 13:43:53,1,55.99,55.99,0.0,0.0,0.0,55.99,6,2
43,31,2023-07-17 14:11:36,1,14.99,14.99,1.65,0.0,1.65,13.34,4,2
746,46,2023-07-17 14:59:21,2,86.95,173.9,0.0,5.22,5.22,168.68,4,1
898,45,2023-07-17 15:24:54,2,23.0,46.0,5.52,0.0,5.52,40.48,2,1
187,11,2023-07-17 18:44:27,1,55.99,55.99,6.16,3.92,10.08,45.91,2,2
206,37,2023-07-17 19:41:27,1,150.0,150.0,15.0,12.0,27.0,123.0,3,1
831,12,2023-07-17 21:48:00,1,136.95,136.95,0.0,0.0,0.0,136.95,5,2
972,7,2023-07-17 23:41:47,1,55.99,55.99,0.0,0.0,0.0,55.99,6,1
935,44,2023-07-18 00:48:53,2,86.95,173.9,12.17,13.91,26.08,147.82,2,1
760,36,2023-07-18 04:00:51,3,131.95,395.85,31.67,23.75,55.42,340.43,4,1
715,82,2023-07-18 04:53:21,2,62.99,125.98,15.12,0.0,15.12,110.86,2,2
516,55,2023-07-18 05:13:35,2,12.99,25.98,1.56,0.52,2.08,23.9,4,2
630,83,2023-07-18 05:36:46,2,11.0,22.0,0.0,0.88,0.88,21.12,5,3
145,15,2023-07-18 05:45:03,2,87.99,175.98,12.32,0.0,12.32,163.66,5,1
131,94,2023-07-18 08:02:37,1,44.0,44.0,2.64,3.96,6.6,37.4,4,2
413,104,2023-07-18 08:07:27,3,0.0,0.0,0.0,0.0,0.0,0.0,5,2
584,43,2023-07-18 12:36:05,3,73.95,221.85,17.75,0.0,17.75,204.1,5,1
899,24,2023-07-18 14:43:05,3,156.0,468.0,0.0,56.16,56.16,411.84,2,1
656,99,2023-07-18 15:23:07,1,35.95,35.95,2.16,4.31,6.47,29.48,7,3
358,36,2023-07-18 16:56:34,1,131.95,131.95,13.2,0.0,13.2,118.75,2,1
5,78,2023-07-18 18:15:36,1,102.99,102.99,0.0,0.0,0.0,102.99,3,1
508,39,2023-07-18 18:32:50,1,60.0,60.0,0.0,0.0,0.0,60.0,7,1
234,74,2023-07-18 19:10:42,3,127.99,383.97,0.0,0.0,0.0,383.97,4,1
584,95,2023-07-18 21:29:41,1,58.95,58.95,2.95,0.0,2.95,56.0,5,2
113,48,2023-07-18 21:30:09,2,64.99,129.98,19.5,0.0,19.5,110.48,7,2
774,102,2023-07-19 00:17:22,2,0.0,0.0,0.0,0.0,0.0,0.0,6,2
748,90,2023-07-19 03:57:16,3,23.0,69.0,0.0,0.69,0.69,68.31,2,2
26,95,2023-07-19 08:03:23,3,58.95,176.85,26.53,21.22,47.75,129.1,5,1
765,90,2023-07-19 08:33:49,2,23.0,46.0,2.3,0.0,2.3,43.7,3,2
690,94,2023-07-19 08:40:17,1,44.0,44.0,2.64,0.88,3.52,40.48,5,3
529,90,2023-07-19 10:13:26,3,23.0,69.0,0.69,0.0,0.69,68.31,5,3
781,91,2023-07-19 11:35:17,2,94.99,189.98,0.0,5.7,5.7,184.28,6,1
397,48,2023-07-19 11:55:46,1,64.99,64.99,0.0,0.0,0.0,64.99,3,2
160,35,2023-07-19 14:34:31,3,37.95,113.85,1.14,5.69,6.83,107.02,2,2
735,67,2023-07-19 14:49:23,2,25.99,51.98,0.0,1.04,1.04,50.94,4,3
1,76,2023-07-19 17:50:26,3,101.0,303.0,0.0,0.0,0.0,303.0,7,3
145,101,2023-07-19 21:36:16,2,0.0,0.0,0.0,0.0,0.0,0.0,3,2
355,49,2023-07-19 23:47:37,2,150.95,301.9,0.0,0.0,0.0,301.9,7,1
49,34,2023-07-19 23:51:28,2,54.95,109.9,15.39,0.0,15.39,94.51,3,1
807,28,2023-07-20 00:31:37,1,108.0,108.0,0.0,16.2,16.2,91.8,5,3
161,104,2023-07-20 00:34:48,2,0.0,0.0,0.0,0.0,0.0,0.0,7,1
362,74,2023-07-20 02:07:06,3,127.99,383.97,19.2,15.36,34.56,349.41,7,3
660,12,2023-07-20 08:42:53,3,136.95,410.85,0.0,0.0,0.0,410.85,7,3
811,101,2023-07-20 11:59:38,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1
856,48,2023-07-20 12:46:12,3,64.99,194.97,0.0,0.0,0.0,194.97,6,2
444,48,2023-07-20 15:20:40,3,64.99,194.97,15.6,5.85,21.45,173.52,1,1
397,87,2023-07-20 15:45:40,2,32.99,65.98,4.62,6.6,11.22,54.76,6,1
590,99,2023-07-20 16:27:13,3,35.95,107.85,16.18,0.0,16.18,91.67,2,1
348,55,2023-07-20 17:39:18,3,12.99,38.97,1.56,5.85,7.41,31.56,5,1
615,77,2023-07-20 23:05:03,1,9.0,9.0,0.0,0.36,0.36,8.64,2,2
881,49,2023-07-20 23:05:40,2,150.95,301.9,0.0,0.0,0.0,301.9,7,2
373,87,2023-07-20 23:23:21,1,32.99,32.99,3.63,1.32,4.95,28.04,7,1
